mall,outlet,lot,status,myehalal_matches,cert_holder,directory_url
Pavilion Kuala Lumpur,CHICHA San Chen 吃茶三千,"Lot 6.01.01, Level 6",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Cinnabon,"Lot P1.12.1A, Level 1, Gourmet Emporium",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Cloud 9,"Lot 9.104.00, Level 9, Pavilion Elite",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Cold Stone Creamery,"Lot P1.24.00 & P1.25.01, Level 1, Gourmet Emporium",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Cookiecrumbs,"Lot 1.110.00, Level 1, Pavilion Elite",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Coolblog,"Lot C5.06.00, Level 5",certified,161,COOLBLOG ENTERPRISE SDN BHD,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Croissant Taiyaki,"Lot 1.13.01, Level 1, Gourmet Emporium",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,D Empire,"Lot 6.33.00 & 6.34.00, Level 6",certified,6,EMPIRE SUSHI SDN. BHD.,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Da On Fine Korean Cuisine,"Lot 6.40.00, Level 6",review,28,SEKOLAH AGAMA KENANGAN DATO` ONN,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Dai Cha Dim,"Lot 6.01.03, Level 6",review,1,FARM FRESH JOMCHA SDN. BHD.,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Din Tai Fung,"Lot 6.01.05, Level 6",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,dipndip,"Lot 7.103.01 & E7.102.00, Level 7, Pavilion Elite",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Dolly Dim Sum,"Lot 1.102.00 & E1.102.00, Level 1, Pavilion Elite",review,15,ASIA MEX CONCEPTS SDN BHD,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Dome Café,"Lot P2.08.00, Level 2, Centre Court",certified,7,DOME CAFE SDN.BHD,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Donkai,"Lot 1.108.00, Level 1, Pavilion Elite",review,3,4L HOLDING SDN. BHD.,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Dragon-i Peking Duck,"Lot 1.17.00, Level 1, Gourmet Emporium",certified,1,DRAGON INN (1995),https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Famous Amos,"Lot P1.04.00, Level 1, Gourmet Emporium",certified,116,THE FAMOUS AMOS CHOCOLATE CHIP COOKIE CORPORATION (M) SDN BHD,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Fei Fei Crab +,"Lot 8.101.00, 8.102.00, 8.103.01 & 8.103.02, Level 8, Pavilion Elite",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Fei Fei Crab Restaurant,"Lot 8.106.00 & S8.100.02, Level 8, Pavilion Elite",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,FIVE GUYS,"Lot C3.06.01, Level 3, Connection",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Food Place,"Lot 1.29.01-1.29.04, Level 1",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Food Republic,"Lot 1.41.00 - 1.51.00 & P1.13.00 - P1.20.00, Level 1, Gourmet Emporium",review,2,EMPIRE SUSHI SDN. BHD.,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,fRost n Bites,"Lot C3.13.00, Level 3, Connection",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Fuiyoh! It’s Uncle Roger,"Lot 7.102.00, Level 7, Pavilion Elite",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Garrett Popcorn Shops,"Lot 1.109.00, Level 1, Pavilion Elite",review,4,CARAMELCRISP MALAYSIA SDN BHD,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Gigi Coffee,"Lot 1.07.00, Level 1, Gourmet Emporium",certified,54,GIGI COFFEE SDN. BHD.,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Gindaco,"Lot 1.13.01, Level 1, Gourmet Emporium",review,4,LH VENTURE SDN. BHD.,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Godiva,"Lot P2.15.00, Level 2",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Gong Cha,"Lot C3.17.00, Level 3, Connection",review,25,TEAFE (M) SDN BHD,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Grand Imperial,"Lot 6.39.00, Level 6",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Grand Taipei 大臺北,"Lot 9.100.00 & S9.101.00, Level 9, Pavilion Elite",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Grandmama’s,"Lot 6.01.02, P6.01.00 & P6.02.00, Level 6",review,4,CHAMPION VISTA SDN. BHD.,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,GSY Shop,"Lot TL1.107.00, Level 1, Pavilion Elite",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Haidilao Hot Pot,"Lot 10.104.0,10.105.0 & P10.101, Level 10, Pavilion Elite",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Hansang,"Lot 8.100.00 & S8.100.01, Level 8, Pavilion Elite",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Harriston Chocolatier Café,"Lot 2.75.00, 2.71.01 & 2.71.02, Level 2, Couture Pavilion",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Hokkaido Ramen Santouka,"Lot 6.24.03, Level 6, Tokyo Street",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,HOT CRUSH 趁热集合,"Lot C3.02.00, Level 3, Connection",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,HWC Coffee,"Lot P6.06.00, Level 6",review,66,PALATERIUM SDN. BHD.,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Ichi Zen Japanese Restaurant,"Lot 6.24.1B, Level 6, Tokyo Street",review,8,ZENSHO ICHIBAN MALAYSIA SDN BHD,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,illy Caffè,"Lot P1.25.00, Level 1, Gourmet Emporium",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Ippudo,"Lot C4.07.00, Level 4, Connection",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Jordan Hong Kong Restaurant 佐敦冰室,"Lot 1.107.00, Level 1, Pavilion Elite",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Kamakura,"Lot P6.04.00, Level 6",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Kampachi,"Lot 6.09.00, Level 6",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Kenangan Coffee,"Lot P1.05.00, Level 1, Gourmet Emporium",certified,123,KOPI KENANGAN SDN. BHD.,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,KFC,"Lot 1.106.00 & S1.106.00, Level 1, Pavilion Elite",review,828,QSR STORES SDN BHD,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,KGB – Killer Gourmet Burgers,"Lot 4.102.00 & E4.100.0, Level 4, Pavilion Elite",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,KOI Thé,"Lot 1.59.00, Level 1, Gourmet Emporium",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Komugi,"Lot 1.12.01 & 1.13.00, Level 1, Gourmet Emporium",review,13,MULTIPLE REWARD SDN BHD,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Koong Woh Tong,"Lot P1.02.00, Level 1, Gourmet Emporium",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Krispy Kreme Doughnuts,"Lot TL1.110.00, Level 1, Pavilion Elite",certified,48,BERJAYA KRISPY KREME DOUGHNUTS SDN BHD,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,KyoChon 1991,"Lot 1.54.00 - 1.58.00, Level 1, Gourmet Emporium",certified,11,KYOCHON SDN. BHD.,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,La Boca – Latino Bar,"Lot C3.10.03, Level 3, Connection",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,LAC Nutrition For Life,"Lot 1.06.00, Level 1",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Lam Heung Ling Lemon Tea,"Lot T1.103.0 & T1.104.0, Level 1, Pavilion Elite",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Lavender,"Lot P1.07.00 & 1.08.00, Level 1, Gourmet Emporium",review,3,KOPERASI BELA MASYARAKAT MELAKA BERHAD (HOTEL KOBEMAS),https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Leekor Leekor,"Lot P1.11.04, Level 1, Gourmet Emporium",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Light Capture Café,"Lot 1M.04.00, Level 1M",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,llaollao,"Lot 3.07.02 & E3.07.02, Level 3, Connection",review,133,PETRA EMPIRE SDN BHD,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Loka Espresso,"Lot P4.17.00 & E4.17.00, Level 4",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,LONGJING 绿茶,"Lot 6.01.06, Level 6",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Lovns Coffee,"Lot C4.09.00, Level 4, Connection",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Luckin Coffee,"Lot 6.35.00, Level 6",certified,48,HEXTAR LUCKIN (M) SDN BHD,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Madam Kwan’s,"Lot 1.16.00, Level 1, Gourmet Emporium",review,17,SUEZ TOP VENTURES SDN BHD,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Mahnaz Food,"Lot P1.03.00, Level 1, Gourmet Emporium",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,MAiSEN,"Lot 6.24.02, Level 6, Tokyo Street",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Malaya Heritage,"Lot C3.10.1B, Level 3, Connection",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,MAMA KIMBAP,"Lot 7.101.01, Level 7, Pavilion Elite",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Matcha Hero Kyoto,"Lot P6.16.00, Level 6, Tokyo Street",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Melvados,"Lot P1.23.00, Level 1, Gourmet Emporium",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,MICHELANGELO’S RISTORANTE ITALIANO,"Lot C3.04.00, Level 3, Connection",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,myEureka Snack,"Lot P6.15.00, Level 6, Tokyo Street",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,NaiSnow 奈雪,"Lot C3.10.02, Level 3, Connection",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Nando’s,"Lot 1.105.00 & E1.105.0, Level 1, Pavilion Elite",certified,94,NANDO'S CHICKENLAND MALAYSIA SENDIRIAN BERHAD,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Nanyang Cafe,"Lot 7.104.00 & 7.105.00, Level 7, Pavilion Elite",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Nasi Lemak Shop,"Lot 1.52.00, 1.53.00 & P1.08.00, Level 1, Gourmet Emporium",review,6,NLS F&B SDN. BHD.,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Naughty Babe Dirty Duck,"Lot C4.05.01 & C4.05.02, Level 4, Connection",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Nespresso,"Lot P4.02.00, Level 4",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Ning Ji Lemon Tea,"Lot C3.11.02, Level 3, Connection",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,No Nonsense Coffee,"Lot C5.05.00, Level 5, Connection",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Nong Geng Ji 农耕记,"Lot C4.03.00, Level 4, Connection",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Nyonya Colors,"Lot 1.09.00, Level 1, Gourmet Emporium",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,OCEAN TWE12VE,"Lot C3.04.00, Level 3, Connection",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Okonomi by Tokyo Don,"Lot 6.24.1C, Level 6, Tokyo Street",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Oloiya,"Lot 1.12.00, Level 1, Gourmet Emporium",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,On Lee Noodle Shop,"Lot C4.06.01, Level 4, Connection",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Oriental Kopi,"Lot 1.30.00, Level 1",certified,36,ORIENTAL COFFEE INTERNATIONAL SDN BHD,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,O’Cha,"Lot P6.08.00, Level 6",review,4,KOHI & OCHA CAFE,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,O’Galito,"Lot C3.05.00, Level 3, Connection",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Pao Xiang Bah Kut Teh,"Lot C4.01.00, Level 4, Connection",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,ParaThai,"Lot 1.03.00 & 1.04.00, Level 1, Gourmet Emporium",review,2,KUNG FU PARADISE SDN BHD`,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Paris Baguette,"Lot C3.03.00, Level 3, Connection",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,PAUL,"Lot 2.09.02, E2.9.02 & P2.20.00, Level 2",review,4,LE TAMELIER SDN. BHD.,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Pizza Hut,"Lot 1.100.00, 1.101.00 & S1.101.00, Level 1, Pavilion Elite",certified,212,PIZZA HUT RESTAURANTS SDN BHD,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Potato Corner,"Lot P1.09.02, Level 1, Gourmet Emporium",review,17,ROCKS FOODS SDN. BHD.,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Putien,"Lot 6.01.04, Level 6",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Quivo,"Lot 3.09.02, Level 3, Connection",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Rakuzen,"Lot 9.106.00, Level 9, Pavilion Elite",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Ralph’s Coffee,"Lot. 3.55.00 & 3.56.00, Level 3",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,RasaNya Steamboat,"Lot 8.105.00, Level 8, Pavilion Elite",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,RasaTea House,"Lot 8.100.00, Level 8, Pavilion Elite",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Rightside,"Lot P1.11.01, Level 1, Gourmet Emporium",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Rocku Yakiniku,"Lot 7.01.03, Level 7, Dining Loft",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Rotiboy,"Lot 1.11.02, Level 1, Gourmet Emporium",certified,90,ROTIBOY BAKESHOPPE SDN BHD,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,ROYCE’,"Lot. P1.25.03, Level 1, Gourmet Emporium",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Samy & Min Bak Kut Teh,"Lot 5.01.09, Level 5",non_halal,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Sancha,"Lot 1.109.00, Level 1, Pavilion Elite",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Semangkuk Mi Tarik Lanzhou Lamian China,"Lot 1.60.00 - 1.66.00, Level 1, Gourmet Emporium",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Serai @ Pavilion KL,"Lot 7.01.04, Level 7, Dining Loft",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Shake Shack,"Lot 1.14.00, Level 1, Gourmet Emporium",certified,4,SHAKE SHACK MALAYSIA SDN BHD,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Shojikiya,"Lot 6.24.07, Level 6, Tokyo Street",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Shuyi 书亦,"TL 1.111.00, Level 1, Pavilion Elite",review,1,YIASPIRE CATERING MANAGEMENT (MALAYSIA) SDN. BHD.,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Silian Siwawa Guizhou 丝恋丝娃娃,"Lot 9.103.01 & 9.103.02, Level 9, Pavilion Elite",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Siong Tong Gai,"Lot 7.01.01, Level 7, Dining Loft",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Snowflake,"Lot P4.01.00 & E4.01.00, Level 4",certified,1,ASIA SNOWFLAKE GROUP SDN BHD,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Starbucks Coffee (Level 3),"Lot 3.03.01, C3.08.00, C3.09.00, Level 3, Connection",certified,269,BERJAYA STARBUCKS COFFEE COMPANY SDN BHD,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Starbucks Coffee (Level 6),"Lot 6.02.00, Level 6",certified,269,BERJAYA STARBUCKS COFFEE COMPANY SDN BHD,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Suki-ya,"Lot 6.24.04, Level 6, Tokyo Street",certified,32,M SUKI MAJU ENTERPRISE,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Sushi Zanmai,"Lot 6.24.1A, Level 6",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,TAI ER Suancai & Fish 太二酸菜鱼,"Lot 6.12.00, Level 6",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Taimal Herbs & Medicine,"Lot 1.11.00, Level 1, Gourmet Emporium",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Tan Ngan Lo,"Lot P1.09.01, Level 1, Gourmet Emporium",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,TANYU 探鱼,"Lot 7.01.02, Level 7, Dining Loft",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Tealive Plus,"Lot 1.10.00, Level 1, Gourmet Emporium",review,14,LOOB INTEGRATED SDN BHD,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,TGI Friday’s,"Lot 6.01.07 & 6.01.08, Level 6",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,The Barn,"Lot C4.04.00, Level 4, Connection",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,The Chicken Rice Shop,"Lot 1.104.00 & E1.104.0, Level 1, Pavilion Elite",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,The Coffee Bean & Tea Leaf,"Lot C3.01.00, Level 3, Connection",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Tokyo Milk Cheese Factory,"Lot P1.01.00, Level 1, Gourmet Emporium",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Tony Roma’s,"Lot 1.15.00, Level 1, Gourmet Emporium",review,7,GRAND COMPANIONS SDN BHD,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,TWG Tea,"P2.16.00, 2.34.01 & 2.34.02, Level 2, Couture Pavilion",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Two Sons Bistro,"Lot 6.44.00 & 6.45.00, Level 6",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Venchi,"Lot 3.06.02 & E3.06.02, Level 3, Connection",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Village Roast Duck,"Lot 7.01.05, Level 7, Dining Loft",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Weissbrau,"Lot 3.05.02 & C3.16.00, Level 3, Connection",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Winky Walnut,"Lot C3.11.01, Level 3, Connection",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Xiangshan Fish Steamboat 香杉木桶鱼,"Lot 7.01.07, Level 7, Dining Loft",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Yakiniku Kuro,"Lot 1.18.02, Level 1, Gourmet Emporium",certified,1,KURO YAKINIKU SDN. BHD.,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Yang Guo Fu Mala Tang,"Lot 7.101.02, Level 7, Pavilion Elite",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Yee3,"Lot C3.06.00, Level 3, Connection",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Yolé,"Lot 1.05.01, Level 1, Gourmet Emporium",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Yu Yan,"Lot 7.100.00, Level 7, Pavilion Elite",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Yun Nans 云海肴,"Lot 6.41.00 & 6.42.00, Level 6",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,Zok Noodle House,"Lot 1.02.00, Level 1, Gourmet Emporium",uncertified,0,,https://www.pavilion-kl.com/stores/
Pavilion Kuala Lumpur,ZUS Coffee,"Lot 4.02.03 & 4.02.04, Level 4, Connection",review,823,ZUSPRESSO (M) SDN BHD (1340330-X),https://www.pavilion-kl.com/stores/
Plaza Merdeka,Coffee & Toast,L3-21,uncertified,0,,http://plazamerdeka.com/shop-3/
Plaza Merdeka,Desserts,L3-21a,certified,5,HUJAN RIMBA DESSERTS SDN. BHD.,http://plazamerdeka.com/shop-3/
Plaza Merdeka,Chicken Rice,L3-F01,certified,178,AUNTY SUE CHICKEN RICE HOUSE,http://plazamerdeka.com/shop-3/
Plaza Merdeka,"Laksa, Noodles & Nasi Lemak",L3-F02,uncertified,0,,http://plazamerdeka.com/shop-3/
Plaza Merdeka,Malay Fast Food,L3-F03,uncertified,0,,http://plazamerdeka.com/shop-3/
Plaza Merdeka,Hot Plate,L3-F04,review,3,ANOR MAJU ENTERPRISE,http://plazamerdeka.com/shop-3/
Plaza Merdeka,Thai,L3-F05,certified,23,AHROY THAI CUISINE,http://plazamerdeka.com/shop-3/
Plaza Merdeka,Western,L3-F06,certified,39,FANA WESTERN ENTERPRISE,http://plazamerdeka.com/shop-3/
Plaza Merdeka,Yong Tau Foo,L3-F07,review,1,AFADIKRAM ENTERPRISE,http://plazamerdeka.com/shop-3/
Plaza Merdeka,Fusion,L3-F08,certified,7,JOM SEDAP FUSION SDN BHD,http://plazamerdeka.com/shop-3/
Plaza Merdeka,Local Specialty,L3-F09,uncertified,0,,http://plazamerdeka.com/shop-3/
